,Height,Weight,Gender_,ne_sco_train,ne_sco_test,squr_error_reg,ne_sco_tr,ne_sco_te,reg_sco_te,reg_sco_tr,abs_error_reg,sqrt_error_knn,abs_error_knn
3824,71.44888147,210.2044789,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3825,66.63711391,155.7644546,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3826,71.85253726,203.6204307,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3827,73.61497159,207.6790285,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3828,68.89307224,201.8676789,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3829,72.75805404,211.7496641,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3830,74.19557602,225.3277791,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3831,72.49739057,175.1721011,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3832,69.75178754,184.1585543,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3833,62.20278895,142.2525455,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3834,66.8623927,171.7332884,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3835,66.42974147,191.9464884,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3836,70.41052673,178.5755104,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3837,69.91300998,188.3537842,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3838,70.78753977,206.5869643,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3839,70.18308306,201.3787338,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3840,71.30785222,202.4851572,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3841,64.85351318,160.2394002,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3842,62.75349115,148.1021185,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3843,67.6185295,175.4365111,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3844,72.93363933,224.3050792,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3845,68.67664079,182.1839811,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3846,65.21339181,158.8518048,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3847,63.82897138,148.9169373,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3848,72.10702592,204.038125,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3849,70.25484698,213.9030628,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3850,70.45499146,190.8249379,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3851,73.09968647,213.4317284,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3852,69.23425086,193.071009,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3853,69.90942164,198.9994082,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3854,71.01794786,203.8609141,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3855,70.92954765,205.6957513,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3856,70.3234921,183.8217877,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3857,69.49605945,203.3539004,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3858,69.07870673,204.2448734,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3859,75.03841151,224.3035075,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3860,69.95871907,188.7873609,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3861,72.43600976,207.6378327,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3862,71.69353054,206.9407262,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3863,72.65740446,191.9288235,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3864,71.18238327,204.6574036,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3865,68.96405081,192.8583358,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3866,67.34214076,197.532281,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3867,71.79252376,199.8985004,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3868,69.04805815,187.4681624,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3869,66.32495358,166.6155385,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3870,69.66596359,182.3872471,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3871,65.7406491,159.957496,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3872,63.95395839,155.9934435,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3873,65.64174928,156.2881684,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3874,69.05392406,171.7759835,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3875,66.42377534,167.3932551,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3876,69.32231674,208.9849709,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3877,67.99745599,185.1235237,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3878,68.91521166,172.9303407,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3879,71.65617546,202.5307652,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3880,64.76837226,169.8987329,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3881,71.35590219,203.3763539,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3882,67.55322843,175.6588963,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3883,65.34676791,162.6877103,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3884,66.0745536,178.3320496,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3885,63.94741702,149.3298985,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3886,69.23146868,173.829606,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3887,73.88457595,209.6265724,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3888,70.2475311,190.8829373,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3889,64.11789165,147.3995899,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3890,67.02214448,191.8745731,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3891,69.67481848,194.4555936,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3892,69.29491215,198.9560766,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3893,67.69845052,179.2870313,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3894,64.61851288,169.0211007,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3895,63.9777045,142.3437116,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3896,71.23022846,212.7528555,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3897,71.63882142,196.4201703,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3898,67.03198029,171.7329433,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3899,62.6429711,140.0420185,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3900,70.64751415,201.2655905,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3901,66.88824948,174.0868757,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3902,76.23936667,229.2947458,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3903,71.82717479,212.867963,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3904,69.0676816,194.8220869,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3905,71.30122283,224.3575325,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3906,71.59034728,210.0463947,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3907,68.13321027,191.588221,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3908,69.84245458,174.2134044,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3909,77.06735502,249.1102416,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3910,67.28202445,182.269968,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3911,66.79603649,161.5855911,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3912,66.14878316,170.7937785,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3913,68.18616566,171.5283384,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3914,71.84577794,192.3904844,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3915,67.62427574,178.2330664,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3916,68.65649173,188.5895657,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3917,65.60554554,190.0054149,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3918,76.53716132,243.2674974,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3919,70.44016167,214.1725121,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3920,61.5141294,136.4715106,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3921,69.50364737,198.7218435,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3922,63.82081867,155.1874282,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3923,67.19210259,175.5908819,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3924,69.10259471,192.4337339,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3925,69.16929082,186.3062988,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3926,67.15186394,183.6898262,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3927,67.81908215,189.7203483,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3928,68.91623396,183.1092096,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3929,66.1166446,146.189967,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3930,67.45868518,182.9592159,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3931,68.33195769,204.6814307,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3932,67.73008136,175.953797,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3933,71.78171407,196.522152,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3934,67.22744505,182.546138,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3935,68.8026918,184.7658113,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3936,69.52410031,184.1097302,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3937,68.48233368,178.5472082,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3938,70.56218873,181.1863709,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3939,69.56934704,199.8292821,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3940,64.71762461,167.1116743,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3941,69.82748779,206.5921751,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3942,70.78562782,198.9367922,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3943,68.22960383,189.8419761,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3944,67.03041506,183.2496144,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3945,66.63469102,165.461382,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3946,70.46662272,187.2832522,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3947,74.29303653,222.327978,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3948,69.25672246,173.2791652,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3949,69.11991976,188.9831458,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3950,74.38371528,213.653765,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3951,69.60349808,193.7268956,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3952,69.01990831,174.4117413,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3953,70.70600756,203.1906107,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3954,74.35044373,204.4129596,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3955,71.13757292,198.8241699,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3956,72.12375124,203.3729654,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3957,63.45085774,147.4451722,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3958,68.18534938,181.6509715,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3959,68.86630221,190.3853611,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3960,68.72922819,188.3392854,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3961,66.79773985,172.5300254,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3962,62.33256282,140.4632665,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3963,73.20802582,221.7792786,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3964,69.27242754,172.7678981,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3965,68.92341253,196.2749772,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3966,66.31375085,163.4666298,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3967,70.90946201,201.358596,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3968,73.64003901,198.8942954,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3969,72.85963903,200.9914763,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3970,70.22508979,196.9491257,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3971,67.64029011,186.93528,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3972,65.06124022,157.0303914,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3973,69.69656676,181.2066396,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3974,72.28654116,189.1801838,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3975,72.9347674,210.054856,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3976,70.42894152,196.7270351,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3977,73.87389223,217.6250731,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3978,65.85604302,169.6762667,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3979,67.47977754,184.2095011,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3980,66.40794579,181.9018143,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3981,69.11980279,174.5648061,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3982,74.31700799,229.5654779,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3983,69.50595998,192.8421057,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3984,70.64864688,199.8941693,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3985,68.1151663,171.4529221,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3986,70.88161959,190.6785194,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3987,71.46918497,197.4166873,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3988,67.8170758,183.6786742,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3989,70.56454149,193.3211118,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3990,69.05095429,181.4106635,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3991,65.55379701,164.5156509,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3992,69.75421359,193.4599811,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3993,66.64847524,172.3175086,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3994,68.17187539,194.9901952,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3995,73.33916776,203.0647417,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3996,61.47036917,128.7240496,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3997,69.01229925,177.057807,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3998,69.87250293,179.6649586,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
3999,72.31614019,203.988288,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4000,68.66214422,178.0858445,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4001,72.78342602,200.8327922,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4002,68.6329563,185.5380197,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4003,68.91960352,194.2784507,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4004,70.93997355,199.6482579,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4005,73.2743271,221.4310733,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4006,66.39230649,188.1919959,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4007,67.39334607,173.1274606,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4008,73.97227802,201.2051015,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4009,69.95734172,191.4955265,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4010,65.42607816,165.8480293,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4011,69.11804525,203.5966954,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4012,74.30896062,212.156854,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4013,67.43491395,158.4390494,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4014,70.04866729,204.7794993,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4015,65.84824643,158.1934461,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4016,69.54610867,181.6716508,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4017,64.87420147,172.8187161,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4018,66.05755164,167.9820225,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4019,66.53387233,159.6566468,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4020,66.34307264,171.6901249,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4021,71.6022308,209.0187001,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4022,66.13417537,162.6827288,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4023,72.07723711,213.1888636,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4024,67.38277715,184.7163117,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4025,69.20149328,176.2208696,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4026,66.75172356,166.3662646,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4027,73.28104025,201.407019,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4028,68.58531497,191.0262439,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4029,71.77872893,195.024269,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4030,71.31843409,211.9833444,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4031,67.08404335,167.8931769,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4032,71.42714388,215.1549854,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4033,65.76996679,170.5725209,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4034,67.41204603,195.4726639,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4035,65.82929662,163.105924,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4036,73.29535059,223.870178,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4037,65.18612139,165.0280126,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4038,65.34858963,156.2748014,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4039,72.356447,199.9724552,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4040,66.98812871,176.1987252,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4041,66.62651935,179.053683,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4042,69.08145675,176.8676042,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4043,72.10955999,206.6034338,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4044,74.79328824,215.2354402,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4045,71.79438488,199.3160436,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4046,66.11324199,172.4030194,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4047,69.0395225,192.0924492,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4048,64.80530289,147.3633503,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4049,71.11078218,184.1447111,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4050,67.33256617,173.0592135,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4051,69.07643561,173.3632677,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4052,71.09036372,181.0306372,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4053,63.93180404,162.2470758,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4054,69.92222458,183.779096,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4055,69.74123964,206.6364402,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4056,65.12689384,167.3002557,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4057,71.60824883,210.325952,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4058,72.90681755,212.7990405,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4059,66.68706964,169.2073232,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4060,69.62454975,171.3966631,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4061,64.08483409,164.462737,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4062,72.43632383,211.9427178,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4063,71.23796819,208.4940808,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4064,69.05507084,176.1418938,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4065,75.55355223,218.8872833,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4066,66.89699151,177.5734465,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
4067,73.29833889,194.9485771,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
